sample,fastq_1,fastq_2,marker,run
11240_LC_621_S6_S287,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_621_S6_S287_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_621_S6_S287_R2_cuta_noprim.fastq.gz,18S,run1
11240_LC_621_S7_S288,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_621_S7_S288_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_621_S7_S288_R2_cuta_noprim.fastq.gz,18S,run1
11240_LC_721_W1_S289,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_721_W1_S289_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_721_W1_S289_R2_cuta_noprim.fastq.gz,18S,run1
11240_LC_721_W2_S290,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_721_W2_S290_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_721_W2_S290_R2_cuta_noprim.fastq.gz,18S,run1
11240_LC_721_W3_S291,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_721_W3_S291_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_721_W3_S291_R2_cuta_noprim.fastq.gz,18S,run1
11240_LC_722_S10_S293,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_S10_S293_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_S10_S293_R2_cuta_noprim.fastq.gz,18S,run1
11240_LC_722_S11_S294,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_S11_S294_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_S11_S294_R2_cuta_noprim.fastq.gz,18S,run1
11240_LC_722_S12_S295,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_S12_S295_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_S12_S295_R2_cuta_noprim.fastq.gz,18S,run1
11240_LC_722_S1_S292,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_S1_S292_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_S1_S292_R2_cuta_noprim.fastq.gz,18S,run1
11240_LC_722_S2_S296,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_S2_S296_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_S2_S296_R2_cuta_noprim.fastq.gz,18S,run1
11240_LC_722_S3_S297,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_S3_S297_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_S3_S297_R2_cuta_noprim.fastq.gz,18S,run1
11240_LC_722_S4_S298,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_S4_S298_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_S4_S298_R2_cuta_noprim.fastq.gz,18S,run1
11240_LC_722_S5_S299,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_S5_S299_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_S5_S299_R2_cuta_noprim.fastq.gz,18S,run1
11240_LC_722_S6_S300,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_S6_S300_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_S6_S300_R2_cuta_noprim.fastq.gz,18S,run1
11240_LC_722_S7_S301,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_S7_S301_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_S7_S301_R2_cuta_noprim.fastq.gz,18S,run1
11240_LC_722_S8_S302,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_S8_S302_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_S8_S302_R2_cuta_noprim.fastq.gz,18S,run1
11240_LC_722_S9_S303,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_S9_S303_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_S9_S303_R2_cuta_noprim.fastq.gz,18S,run1
11240_LC_722_W1_S304,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_W1_S304_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_W1_S304_R2_cuta_noprim.fastq.gz,18S,run1
11240_LC_722_W2_S305,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_W2_S305_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_W2_S305_R2_cuta_noprim.fastq.gz,18S,run1
11240_LC_722_W3_S306,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_W3_S306_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LC_722_W3_S306_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_1121_S10_S308,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_S10_S308_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_S10_S308_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_1121_S11_S309,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_S11_S309_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_S11_S309_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_1121_S12_S310,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_S12_S310_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_S12_S310_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_1121_S1_S307,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_S1_S307_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_S1_S307_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_1121_S2_S311,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_S2_S311_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_S2_S311_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_1121_S3_S312,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_S3_S312_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_S3_S312_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_1121_S4_S313,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_S4_S313_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_S4_S313_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_1121_S5_S314,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_S5_S314_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_S5_S314_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_1121_S6_S315,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_S6_S315_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_S6_S315_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_1121_S7_S316,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_S7_S316_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_S7_S316_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_1121_S8_S317,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_S8_S317_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_S8_S317_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_1121_S9_S318,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_S9_S318_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_S9_S318_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_1121_W1_S319,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_W1_S319_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_W1_S319_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_1121_W2_S320,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_W2_S320_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_W2_S320_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_1121_W3_S321,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_W3_S321_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_1121_W3_S321_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_323_S10_S323,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_S10_S323_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_S10_S323_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_323_S11_S324,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_S11_S324_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_S11_S324_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_323_S12_S325,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_S12_S325_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_S12_S325_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_323_S1_S322,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_S1_S322_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_S1_S322_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_323_S2_S326,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_S2_S326_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_S2_S326_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_323_S3_S327,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_S3_S327_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_S3_S327_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_323_S4_S328,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_S4_S328_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_S4_S328_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_323_S5_S329,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_S5_S329_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_S5_S329_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_323_S6_S330,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_S6_S330_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_S6_S330_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_323_S7_S331,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_S7_S331_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_S7_S331_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_323_S8_S332,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_S8_S332_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_S8_S332_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_323_S9_S333,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_S9_S333_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_S9_S333_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_323_W1_S334,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_W1_S334_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_W1_S334_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_323_W3_S335,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_W3_S335_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_323_W3_S335_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_621_S10_S337,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_621_S10_S337_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_621_S10_S337_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_621_S11_S338,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_621_S11_S338_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_621_S11_S338_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_621_S12_S339,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_621_S12_S339_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_621_S12_S339_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_621_S1_S336,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_621_S1_S336_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_621_S1_S336_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_621_S2_S340,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_621_S2_S340_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_621_S2_S340_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_621_S3_S341,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_621_S3_S341_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_621_S3_S341_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_621_S4_S342,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_621_S4_S342_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_621_S4_S342_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_621_S5_S343,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_621_S5_S343_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_621_S5_S343_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_621_S6_S344,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_621_S6_S344_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_621_S6_S344_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_621_S7_S345,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_621_S7_S345_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_621_S7_S345_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_621_S8_S346,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_621_S8_S346_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_621_S8_S346_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_621_S9_S347,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_621_S9_S347_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_621_S9_S347_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_721_W1_S348,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_721_W1_S348_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_721_W1_S348_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_721_W2_S349,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_721_W2_S349_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_721_W2_S349_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_721_W3_S350,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_721_W3_S350_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_721_W3_S350_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_722_S10_S352,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_S10_S352_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_S10_S352_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_722_S11_S353,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_S11_S353_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_S11_S353_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_722_S12_S354,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_S12_S354_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_S12_S354_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_722_S1_S351,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_S1_S351_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_S1_S351_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_722_S2_S355,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_S2_S355_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_S2_S355_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_722_S3_S356,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_S3_S356_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_S3_S356_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_722_S4_S357,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_S4_S357_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_S4_S357_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_722_S5_S358,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_S5_S358_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_S5_S358_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_722_S6_S359,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_S6_S359_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_S6_S359_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_722_S7_S360,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_S7_S360_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_S7_S360_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_722_S8_S361,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_S8_S361_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_S8_S361_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_722_S9_S362,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_S9_S362_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_S9_S362_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_722_W1_S363,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_W1_S363_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_W1_S363_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_722_W2_S364,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_W2_S364_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_W2_S364_R2_cuta_noprim.fastq.gz,18S,run1
11240_LR_722_W3_S365,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_W3_S365_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_LR_722_W3_S365_R2_cuta_noprim.fastq.gz,18S,run1
11240_NTC_2021_F1_S366,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_NTC_2021_F1_S366_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_NTC_2021_F1_S366_R2_cuta_noprim.fastq.gz,18S,run1
11240_NTC_2021_G1_S367,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_NTC_2021_G1_S367_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_NTC_2021_G1_S367_R2_cuta_noprim.fastq.gz,18S,run1
11240_Negative_p1_S368,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_Negative_p1_S368_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_Negative_p1_S368_R2_cuta_noprim.fastq.gz,18S,run1
11240_Negative_p2_S369,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_Negative_p2_S369_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_Negative_p2_S369_R2_cuta_noprim.fastq.gz,18S,run1
11240_Negative_p3_S370,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_Negative_p3_S370_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_Negative_p3_S370_R2_cuta_noprim.fastq.gz,18S,run1
11240_Positive_p1_S371,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_Positive_p1_S371_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_Positive_p1_S371_R2_cuta_noprim.fastq.gz,18S,run1
11240_Positive_p2_S372,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_Positive_p2_S372_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_Positive_p2_S372_R2_cuta_noprim.fastq.gz,18S,run1
11240_Positive_p3_S373,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_Positive_p3_S373_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_Positive_p3_S373_R2_cuta_noprim.fastq.gz,18S,run1
11240_non_autoclaved_filter_S374,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_non_autoclaved_filter_S374_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/18S/V0347/18S/15_no_primers/11240_non_autoclaved_filter_S374_R2_cuta_noprim.fastq.gz,18S,run1
11240_0323hrs_eb_12_5_23_S130,/hdd0/laucoo/fastq/V0347/16S/15_no_primers/11240_0323hrs_eb_12_5_23_S130_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/V0347/16S/15_no_primers/11240_0323hrs_eb_12_5_23_S130_R2_cuta_noprim.fastq.gz,16S,run1
11240_16_11_23_eb_S131,/hdd0/laucoo/fastq/V0347/16S/15_no_primers/11240_16_11_23_eb_S131_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/V0347/16S/15_no_primers/11240_16_11_23_eb_S131_R2_cuta_noprim.fastq.gz,16S,run1
11240_18_5_23_eb_S132,/hdd0/laucoo/fastq/V0347/16S/15_no_primers/11240_18_5_23_eb_S132_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/V0347/16S/15_no_primers/11240_18_5_23_eb_S132_R2_cuta_noprim.fastq.gz,16S,run1
11240_3_5_23_eb_0323HC_EB_S133,/hdd0/laucoo/fastq/V0347/16S/15_no_primers/11240_3_5_23_eb_0323HC_EB_S133_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/V0347/16S/15_no_primers/11240_3_5_23_eb_0323HC_EB_S133_R2_cuta_noprim.fastq.gz,16S,run1
11240_EB1_18_12_23_0088_S134,/hdd0/laucoo/fastq/V0347/16S/15_no_primers/11240_EB1_18_12_23_0088_S134_R1_cuta_noprim.fastq.gz,/hdd0/laucoo/fastq/V0347/16S/15_no_primers/11240_EB1_18_12_23_0088_S134_R2_cuta_noprim.fastq.gz,16S,run1
